Origin India Restaurant & Bar,after two visits this is now our favorite indian restaurant in las vegas  04/07 prior to our first visit i found a 2/1 coupon celebrating their first anniversary so we decided to give this restaurnt  it is located in a small nondescript strip mall  the owners have obviously spent considerable dollars on the interior our waiter served us papadum accompanied by tamarind and cilantro sauces  we decided to try the high end of the menu sharing orders of jhinga dum sunerhri (queen prawns simmered in coconut milk yogurt and a touch of cashew nut sauce) and goshet rajawri (boneless lamb cooked in spices tomatoes egg yogurt and a cashew paste)  entrees included basmati rice a choice of naan or paratha (we tried both) and lentil side dishes  this was probably the best indian meal we have had in las vegas 09/07 we returned to find the menu has been largely revised with many new items appearning and prices increased  complimentary papadum was served with tamarind and cilantro dipping sauces shortly after we were presented with menus  the waiter convinced us to try the evenings special appetizer a crepe made with corn homemade cheese and potato which proved to be an excellent choice  our first entre was murg chili milli kebab - tandori chicken marinated in indian spices and accompanied by an east asian sauce the chicken was amazingly moist tender and very flavor-ific  our second entre was baingan dahiwala - roasted eggplant cooked with yogurt and onions in a cashew sauce  this dish was not as smooth textured as similar dishes served elsewhere but was very tasty   menu prices may initially seem high but most entrees include a side salad choice of naan or paratha basmati rice and a lentil dipping sauce - we chose black everything was fantastic while service was very attentive without be intrusive12/07 update to include 3 additional visitswe were served housemade papadum with mint and tamarind sauces followed by a complimentary sweet potato salad that managed to be both spicy and cooling  my wife ordered the lamb chop masala - small tender chops that had been cooked in masala sauce  my entre was chicken makhani aka butter chicken - melt-in-your mouth pieces of chicken cooked in a creamy tomato sauce  both entrees included basmati rice a black lentil dipping sauce naan and an unadorned salad  i signed up online for the restaurants vip club and used a 2/1 entre coupon that was emailed to me shortly before we departed for this trip  we were the only customers a saturday afternoon so i suspect luncheon hours may be curtailed in the future  we each ordered chicken kebab roll - grilled tandoor chicken wrapped in a romali roll  lunches include a choice of ice tea or soda we chose the ice tea  the flavor was truly amazing but the amount of food was more than we needed  the cost of the meal is net of a $10 coupon received after i provided online feedback on our experience in september  we were served complimentary papadum with mint and tamarind sauces orders of chicken chettinad - boneless thigh pieces cooked with pounded southern spices with a hint of coconut and lamb rajwari - boneless lamb cooked with spices tomatoes yogurt and a touch of cashew  both dishes included a vegetable dish naan rice and salad  we used a printable 2/1 coupon that had been emailed to members of the restaurants vip club) we were warmly greeted by raja the owner/manager and his excellent wait staff  raja told us the chef would like to treat us to a sample of their soon to be released new menu  we started off with papadum accompanied by tamarind and mint sauces which are always excellent  this was followed by panipuri a popular street snack comprised of a round hollow puri fried crisp and filled with bits of meat potato and greens balanced on a thin shot glass filled with tamarind spices and sparkling water this appetizer is designed to increase ones appetite as if mine needed stimulation     our next surprise was a tandoori sampler of lamb chicken and shrimp with fresh sprouts  it was an amazing appetizer in terms of beauty tenderness and flavor we were asked how spicy would we like our entrees i prefer spicy and ann likes medium so we compromised and requested medium - go figure we again were the recipient of rajas generosity when his bartender presented us with glasses of ginger ale made from fresh ginger and lime mixed with sparkling water these proved to be an amazing complement to our entrees of chicken makahani (butter chicken) and lamb rajwari  our entrees included black lentils naan basmati rice and a small salad  service and the food continue to be amazing  on exiting we went to the bar to complement the bartender and he gave us a small sample of his black cherry martini - wow!  should i ever end up on death row this will probably be the last meal i request  ($2495 other 5 forks) my sister and i used the $20 for $40 promotion last night at origin india it was my second time eating there but my first time since going vegan (my sister is vegan too) we had pretty much decided on what we were going to order when my sister asked our server senad a few questions about butter meat broth etc he said youre vegan? we have a vegan menu and took our menus and returned with a comprehensive two-page all vegan menu my sister and i were pumped! the only problem with the vegan menu is there are no prices! that really annoyed me we asked senad what the prices were and he said something along the lines of oh the prices are just like the regular menu not good enough it seems so strange to go to the trouble of making up a whole vegan menu and then not provide prices the food came out quickly we ordered 3 vegan samosas ($7) and they were fantastic the rest of the food came out shortly thereafter we ordered baingan bhartha ($11) aloo gobi ($11) and bhindi masala ($11) since none of those dishes come with rice we ordered pulao rice ($4) which is basmati rice with saffron we also ordered roti ($2) everything was delicious the bhindi masala (an orka dish) was my favorite (i think my sisters too) it had a lot of different intense flavors the baingan bartha (eggplant) was really good too it had a little bit of a spicy kick the aloo gobi (curried potatoes and cauliflower) was also really good i am a sucker for potatoes over all it was a great meal the priceless menu was annoying and senad was an overbearing server but the food and the rest of the wait staff made up for the shortcomings excellent food! vegan friendly make sure to ask for the vegan menu when eating at a restaurant most americans would classify as ethnic i judge it firstly by the patrons  if the people dining there are of the same national origin as the food i know it is going to be authentic  this was the case at origin india last night  the majority of diners were indeed indian  my roommate and i went last night  as we walked in we were greeted by a lovely hostess who was very friendly and seemed surprised that i had made a reservation  hey i saw the option on the site and gave it a shot  a reservation really was not necessary though  there were plenty of open tables in a restaurant that from the outside looks small  just because there were plenty of tables available does not mean there were no diners  there were several tables being used  as we were seated towards the back of the restaurant i looked around and quickly felt relaxed  it was dimly lit and i could hear indian music playing softly in the background  on the table was very heavy silverware and giant fancy folded cloth napkinsour server was very attentive  he came by frequently to ask if we were ready to order and again to check if we were enjoying our dining experience  we were  i ordered the chicken tikka makhani in the entree size (smaller portion served with rice)  my roommate ordered the family size home style chicken curry  we both ordered naan  i got the wild mushroom naan with truffle oil while he ordered the fresh garlic naan  it was not unlike a good fresh pizza crust  it was fluffy with a slight chew  very good for sopping up the left over sauce from the meal  my makhani was good  the chicken was very tender  the sauce has a great spice  the basmati rice was light and airy  amazing  the chicken curry was good as well  the sauce had a strong tomato flavor  it was not quite like spaghetti sauce but reminiscent of though it had a curry taste to it as well  what made the curry good was the fresh cilantro added on top  it was refreshingi am going to give origin india four stars today though 35 would be most accurate  the service could not have been better  the food was very  i enjoyed it thoroughly  it is  however priced high for the amount of food you receive  i was not starving when i got home but i was not full either  for $20 a person i expect to be full upon leaving and have leftovers to take home as well  this was not the case  had it not been for my groupon offer i would not have eaten here  for this i must demote them to a 35 star rating i really dont understand where all the hype is coming from while it was decent it is nowhere near 4 star status  i thought that the prices were pretty expensive during lunch  we went on a saturday lunch and they didnt offer any specials except for the $30 prix fixe meal for two  the food was okay but i expected a fuller richer flavor as the items seemed a bit bland to me for indian food  one of the chicken items tasted like orange chicken from panda express and the other chicken dish used so much yogurt in it that it completely drowned out the spices not to mention the impending bloating (dang asian lactose intolerance genes!)  the rice wasnt aromatic like other basmati rice that ive had and the naan was a bit too thick for my tastes as i like em thin and crispyi checked in on yelp and received a free appetizer but the waiter gave me a little bit of flak for it because they said it wasnt on their system  i was not about to pay $15 for 3 small pieces of dry lamb chop  he finally conceded after tasting some of my chinese haggling skillsi probably wouldnt come back theres a whole bunch of other options in vegas to eat at this is my go-to indian place  they have deals on groupon most weekdays--$15 for $30 worth of food  thats more than enough during lunch when they have their lunch specials: 2 appetizers 2 main dishes and 2 desserts  during dinner i use that to order my usual: veggie samosas chicken tikka makhani basmati rice and 1 side or dessert  very filling!  the samosas here are well made and not as greasy as other indian restaurants make them  the manager is a very nice guy!  he remembers us each time we visit  i had bangs then no bangs between 2 visits and he didnt want to say welcome back! to my boyfriend because he thought maybe he brought in another girl!!  i found it hilarious  so the manager has your back haha  the wait staff is very prompt w/taking your order refilling drinks and getting the check to youpricey w/o deals from yelp or groupon but still worth it either way,4.0,6,4480 Paradise Rd Ste 1200 Eastside Las Vegas NV 89169
Taj Mahal Indian Cuisine,i had planned to have thai this past tuesday (10/28) when i met an acquaintance at work who told me hed been inundated with phone calls all day from friends and relatives wishing him an indian happy new year  (10/29- time in india is 12 hours ahead)  since i had wanted indian cuisine for some time i decided id hold off on having thai and go for indian that night  i first thought of going to royal taj on broadway but i wasnt looking forward to the slow service  ive wanted to try taj mahal ever since a coworker told me how good the samosas were there though she had admitted that shes never had samosas before  i figured what better time to try a new indian restaurant than on their new year!i noticed one other couple besides me that night and they were waiting for their entrees  i greeted the host jimmy who turned out to be one of three siblings that ran the restaurant  he was very welcoming and we exchanged happy divalis as he led me to my table  i liked the subtle lighting in the main dining area where most of the light came modern indian music videos displayed on tv  i thought the yellow curtain upon which a silver-studded likeness of the taj mahal served as a nice alternative to a regular door- this apparently led to the restrooms which i wouldnt find out until the next day when i took my mom to have dinner there againi decided on having an app for dinner- samosa with channa chat: a crisp vegetable patty consisting of potatoes and peas with channa masala a dish made with chickpeas/garbanzo beans onions tomatoes garlic garam masala cilantro and spices (turmeric cumin peppers and coriander to name a few)  waiting for my entree i munched on a papadum with chutneys of mint and tamarind and chatted with the couple next to me who expounded the details of the celebration of divali a winter harvest festival honoring the return of good lord ram from exile and his triumph over demon-king ravan with fireworks flowers worship and with sweets  i chose to do my part in the celebration by having rasmalai and gulab jamun later on that night :di found the samosa quite delightful with the channa masala (aka chana or chole as in chole bhature) but it would be equally delicious without the garnish  for dessert i couldnt decide between the gulab jamun a favorite made with homemade cheese cubes fried and swimming in sugar syrup and the rasmalai also made of homemade cheese but not fried and cooked instead with condensed milk and rosewater sugar syrup sprinkled with crushed pistachios so i had both!  jimmy was very accomodating as i asked my usual questions regarding my food allergies and he happily obliged me with the details of their lunch buffets- from 11a to 2:30p $8 each day with differing 5 veggie entrees 3 meat entrees 2 breads (plus your choice of plain or garlic naan which is served to you at the table) basmati rice a dessert and the usual accompaniment of 4 or 5 chutneys  if menu options do not satisfy you the kitchen staff will gladly oblige as long as your requests are of northern india origin- it is a punjabi restauranti enjoyed my experience here so much i returned again with mom the next night  mom was open to going there not knowing much of indian cuisine bec i had brought home keema naan (stuffed with minced lamb) which she enjoyed  since she and i like lamb i ordered the lamb rogam josh a tomato-based dish curry-like with onions garlic chilis and spices  i had hoped to speak with jimmy to get his lamb suggestions but as it turned out he was busy helping out in the kitchen  (he actually cooked our dish and remembered speaking of making the lamb jalfraize too late into the preparation of the rogan josh dish)  $13 price tag didnt include rice which was disappointing since udupi cafe and other restaurants ive visited in the valley do so i ordered garlic naan  again we were served papadum and chutneys while we waited for our food  as usual mom thought everyone elses selections looked delicious as they were brought to their tables  they certainly sounded terrific- sizzling chicken tandoori and a salmon dish i cannot recall  the dishes arrived but mom did not enjoy the samosa chana chat for she had found it too spicy (i thought it was perfect!)  it wasnt too late to alter the spice level of the lamb dish which also did not appeal to her  i found it to be good if a little too gamey  i only had a taste since the samosa app was very filling  at least mom enjoyed the wonderful garlic naani will definitely be back to try the lunch buffet ok im a huge indian food fan i have been to almost all of them in the city at least once my current favorite has been flavors of india on 16th street & cambell because it is near work and they make an awesome chicken korma let me state for the record that i never ever ever get the buffet which is pretty standard at most indian places in the valley aside from buffet-phobia i am a pretty big chili head i like hot in any shape and form this means i need to order off the menu and ask for it spicy i typically order indian spicy or the hottest you make it so i jumped off the 202 a bit early the other day because of traffic and headed north on scottsdale imagine my surprise to see taj mahal there at mckellips so close to my home stomping grounds i immediately made a mental note to try ittoday was that day i popped in to grab lunch take out for my wife and i the place was completely empty and there in the back was the requisite buffet (i didnt get close enough to it to see what it held) i sat at the bar and ordered the chicken tikka masala (mild rating 0) for her and the chicken vindaloo (as a 10) for me as well as an order of garlic naanlet me say i was impressed the chicken tikka was on par with any i have tried in the valley the garlic naan was better than most but i think the delhi palace in tempe has that beat the basmati rice was ok probably the least impressive part of the meal i really prefer it with a nice mix of crunchy bottom scrapings however! the real winner was my chicken vindaloo i am in love finally a place that actually brings the heat a 10 means 10 it was exactly the level of spiciness i crave and have yet to get in an indian restaurant in az i think i might still have a little endorphin high from it right now the flavor was phenomenal as well a nice rich flavor i like vindaloo because its not quite as heavy as some of the creamier ones and this one did not dissapoint a crisp deep flavor with a beautiful slow burn spicinessi am definitely a regular now in fact i am going to bring some fellow chili-head friends next weekend oh they also have a nice selection of indian beers more than is normally found at similar places you cant go crazy with the spice without some refreshing beers on hand right?if you like spicy or even just like indian food pop in and give it a go i will cry myself to sleep at night snuggling my plush habanero if this place goes out of business because of people not knowing about it ;)oh the prices off the menu were very affordable if my wife liked spicy (or vice versa) we could have easily split the one or the other $13 entree and been full my pops and i decided we were in the mood for indian food and hit the town looking for a hot spot  the place we were looking for we couldnt find so i yelped and found this indian treatthe place was dead when we walked in we were the only table  the owner greeted us and sat us (he was very congenial)  we explained how we found the place and he was eager for us to try his indian cuisine and we were happy to oblige  our server greeted us and took our drink orders while we surveyed the menuwe took our servers recommendations and ordered the following:chicken pakorasgarlic naanbaingan bhaartachicken vindaloolamb kormalamb rogan joshrotibasmati riceto start off the chicken pakoras were awesome!!!  like indian chicken nuggets but extremely delicious  i loved adding the tamarind chutney (which i love at all indian restaurants) and shoving these tasty treats into my mouth  yummerz!the rest of the dishes were very good but nothing as good as the pakoras  the lamb rogan josh was very good and had a deep rich indian spice flavor to it  i also really enjoyed their naanthe chicken vindaloo is a more sour dish  not exactly what my palette was looking for but still tasty nonethelessi would definitely go back to this place  the ambiance and hospitality were wonderful and the tvs had on some sort of indian mtv that was really fun to watch  i would recommend this indian restaurant to friends and family and you my fellow yelpers im having a hard time concentrating as the urge to slip into a food nap is overwhelming after the amount of awesome food i ate here  visited this place and i must say that it is my absolute new place to get indian from  now i have not yet had one of the regular dishes but the buffet from 11-2 had me captivated from beginning to end  id have to say its a little hard to locate and definitely not somewhere youd go unless on a dare being located between a big lots and a food citynow i love putting basmati rice under most dishes as filler but this stuff you could eat by itself it was that flavorful they had four chicken dishes though the tandoori tikka masala and vindaloo all had superb flavor that begged me to get seconds even when i didnt need it  the vegetarian choices were not quite as good as the chicken and there didnt seem to be many choices available didnt care as it meant more room for dishes that captivated me  the naan this is the clincher  we ordered the garlic naan and between it being super fresh the right amount of oil and infused with garlic this multiplied the yum factor of everything sopped up with it by a factor of tenthe host was super friendly and made you feel right at home explaining dishes that i was not all that familiar with and letting us know about their online specials and coupons through facebook  the waiter had us topped off with water and soda before we got to the bottom of a glass top notchnow ive been around to a few other indian places in the vicinity most notably delhi palace and if you like that place youll love this,4.25,4,1849 N Scottsdale Rd Tempe AZ 85281
Guru Palace,after reading all the positive reviews i decided to try out the buffet on sunday afternoon  my husband and i loved everything! the quality was spectacular and everything was super fresh  the buffet offers  deliciously seasoned basmati rice (my favorite in phoenix) chicken curry chicken masala pakora palak paneer goat curry salad fruit tandoori chicken chai tea and regular or garlic naan  there were a few other items but i dont remember what they were called  we ordered the garlic naan and it was to die for it was perfectly grilled and had just the right amount of garlic brushed on it  for only $899 it was one hell of a bargain the atmosphere is also very nice with beautiful paintings and decorative fixtures they also play soothing music  we knew the place was going to be good when half of the patrons were inidan i highly recommend this restaurant to anyone on the east valley we will definitely return on the weekends for the buffet!,4.0,1,2048 E Baseline Rd Mesa AZ 85204
Namaste Indian Cuisine,luncheon buffet - i sampled the pakora indian pickles raita tamarind and mint sauces fresh naan basmati rice chicken and lamb curries saag sambar and gajar halwa  we have never dined at an indian buffet in las vegas but it did not compare well to the ones we frequent in connecticut stepped into this place for a pre-show dinner because there was a wait at lotus of siam next door and will definitely be going back for more!for 3 appetizers 2 entrees 2 premium beers and a dessert our bill was $51we had the vegetable pakora onion bahji & paneer naan to start things off while we waited the waiter brought out some popadoms on the house with a sweet sauce and spicy sauce nice for our main courses we had the chicken vindaloo (chicken & potatoes stewed with curry over rice) & chicken biriani(chicken cashew nuts vegetables basmati rice) i enjoyed everything we had and though it was probably a mistake to get 2 fried appetizers the pakora & bhaji were great & the naan bread was soft and tastythe vindaloo for me was perfect it was spicy but not overpowering and the flavors really came through in the sauce along with the tender and juicy chicken it may not be as spicy as some lotus regulars are used to but i thought it was spot onthe only complaint my gf had about her dish was that it could have used more cashews i was skeptical when she ordered the carrot based dessert but was surprised at how good it wasprobably the healthiest dessert you will ever eatthe service was quick and friendly and i hope this place sticks around it didnt seem that busy at 8ish on a tuesdaythough we were surprised to see the mayor and his wife walk through the door and sit at the adjacent booth midway through our meal! the new ownership of namaste improved health department standard as well as stellar reviews and recommendations made me suggest this as the place for a co-workers birthday lunch i shared the yelp link with all and we were waiting with anticipation to partake in a bevy of curries and mop that up with naannamaste is really well done up dark wood paneling soft muted lighting cosy boothsi can see how this place could be the setting for quite the romantic date night (although indian food may not be something you want to be eating on the first few dates!) melque (?) the owner was very very personable she checked up on us multiple times and sang a song (ungforgettable) during lunch yes it was a little strange and hard to talk to my table but she did have a good voice and shes just so sweet now the foodi only ate vegetarian sincei am vegetariana fairly extensive selection at namaste so that was really nice there were the usual salads and chutneys all of which were very fresh the navaratan korma (mixed vegetable curry) was really really good the soft basmati rice with peas also very comforting and the dal makhani was creamy and tasty i wasnt a fan of the uthapam and sambar the uthapam was too sour (i guess the batter fermented a little too long) and im reiterating my usual complaint that no restaurant knows what sambar is in las vegas the aloo gobi and spinach and potato puree were passablewe got a basket of garlic naans that was tasty but rather tough and dry my co-workers enjoyed the carnivorous fare but everyone asked me the same thing when we leftwhen are we going to mount everest again?ill definitely be back as namaste is one of the better buffets in town and the service and ambiance is really top notch 1 star for good curries1 star for ambiance1 star for clean rest roomi have taken stars off forhard basmati riceand the service also heard the waiter and the owner quarreling over some leaves that the waiter wanted to take but was denied,3.5,4,953 E Sahara Ave Eastside Las Vegas NV 89104
Curry Leaf Indian Grill,its interesting seeing some of the reviews on here you would think curry leaf was trying to present itself as an upscale indian food restaurant in a hugely desirable area curry leaf shares a strip mall with a dry cleaners taco bell az hair co and chuck e cheese its a small place with tables to eat in but i imagine most of their business is takeout or the newly available delivery jeff p mentions it just sees as if some random auntie and uncle decided to lease a space and start cooking fast food versions of indian food  first of all i disagree with this and second isnt america founded on the entrepreneurial spirit that promotes local owned businesses?!? curry leaf is owned by a husband/wife duo and i was super stoked at how nice the husband was he answered my questions without prejudice which is rare for me in other indian establishments while i waited for my food we chatted about their business my business and other random chit chat as i was leaving another gentleman came in and the husband sang out hey bob how are you doing today?!? its nice to see that customer service and appreciation are still alive these days i ordered the channa masala bowl with basmati rice and a side of cumin potatoes and i was really impressed the flavor in both dishes was great and had just a little tinge of spicyness the portions were great and for the price of $499 i think an excellent value (lunch price is $499; regularly $699) there are also a couple of really neat things that make this place stand out: they offer deliver and text in service so you can actually text them your order for pickup! i think that is such a cool idea you are texting directly to the husbands phone and then he saves your number so that in the future he knows that its you im pretty sure he remembers every customer the bowls that they use for takeout are very durable and can be used again as tupperware i think this is a super cool idea and adds a little value in a world where we are cattle prodded through life eating out of styrofoam containers in our cars i believe curry leaf has made an attempt to add value to their product and i for one am both impressed and inspired and look forward to a new weekly lunch spot!,5.0,1,4825 E Warner Rd Phoenix AZ 85044
Tandoori Times 2 Indian Bistro,having lived in new delhi as a child for 4 years i have always been on the lookout for a good indian restaurant in the states wherever i have lived (i even found a good one in fort wayne indiana!)  for most indian restaurants the trend is to put out large tubs of curries and tandoori chicken made with ready-made pastes  with pre-made pastes it is impossible to get a fantastic indian meal it must be made with fresh ingredients from scratch (even down to making your own cheese)  it got to the point that i could not scratch that itch for the authentic tasting stuff so i started making it on my own at home  just like mexican food the best stuff is made at home not in the restaurants    however the tandoori times bistro came along in scottsdale and i had finally found my culinary nirvana  then as if prayers were being answered tandoori times 2 came to glendale  their tandoori chicken is exactly as i remembered it at modhi mahals in delhi as is the dal nan mattar paneer    ive read a lot of mixed reviews of tt2 here on yelp ranging from beyond bad to exquisite  i dont understand this maybe because most americans dont know what to expect with indian food because they either think its native american food or theyve never had it in their life before (most americans already know mexican food whether they like it or not)  one thing about food from india is that it is an ancient cuisine going back thousands of years  mexican food as we know it (tacos enchiladas tostadas etc) is relatively new  why is this important to know?  well even the rice is different basmati rice has been developed for thousands of years to get the size of grain and taste:  they care about what grain of rice they use it has to be basmati (uncle joes brown rice just isnt the same sorry)  this is the feeling i get from tt2 they know what authentic indian food is and what it takes to make it and it is no trivial slap-a-burger-on-the-grill-and-fry-it type of food  it takes days of preparation to put out the correct recipe and it doesnt come from canned pastes    this really shows up in the end result at tandoori times 2 and makes their somewhat high priced menu worth it if you know what really goes into making good cuisine of india  finally someone is putting in the time and effort to making really good indian food tandoori times has a number of locations here in the valley and ive had the good fortune of eating at this one and the one located off of i-17 & cactusive eaten at this location at least 10 times as its one of my wifes favorite restaurants  we went on a thursday night and walked in with a groupon which they readily acceptedone of the positives is that they have a full bar and a very nice wine list which my wife appreciates  i like the full bar in case i want an old fashioned as im not much of a wine drinkeri ordered the lamb vindaloo and the princess ordered the chicken vindaloo  the dinner portions are really family style with enough food for a couple of people so needless to say we went home with leftovers  it sure didnt hurt my feelings to have to scarf that down for lunch the next day  the basmati rice is terrific a little saffron and other spices and its perfect with the vindaloo over the top of itthe meal comes with naan and i love naan  we buy it at costco just to have around the house  the naan here is a whole different level than what i pull out of that bag let me tell you!  soft light and perfectly toasted  we upgraded to the chili naan which has green chilies sprinkled all over it  its awesome definitely worth the next $1 or whatever it isfinished the meal with dessert (surprise surprise)  went with the rice pudding which is of a much lighter consistency that what i would say most americans are used to it was very good perfect way to end the meal and cleanse my palate which is my argument for always having dessert   it has the same flavor components as typical rice pudding cinnamon raisins a little nutmeg just not with the custard-like consistencethey seem to be gradually upgrading the restaurant with new paint and decorations; its a very comfortable restaurant with consistently good servicei think youll like it,4.5,2,5626 W Bell Rd Ste A-103 Glendale AZ 85308
Star of India,its been almost two years since i last visited star of india and my absence is due to other reasons and not bec of the food  some good eats ive tried here are the chicken tikka masala basmati rice and chicken naan the latter of which was overflowing with chunks of tender marinated chicken  add a side salad and youve a delicious meal i loved this place the minute i stepped in the door!  its fairly small beautiful inside & very comfortable & cozy  the lighting is just right & indian soft jazz & soft rock playing in the background were not offensivethere was no soup which would have been nice but after the standard indian salad i dug into chicken vindaloo malai kofta (vegetable dumplings in a sauce) alloo kobhi yellow dahl & more unusual treats along with the usual basmati rice good chicken tikka masala & so on  along the way my very friendly & attentive server brought me a plate of hand prepared tandoori chicken  that was a nice touch & it was moist & good!  almonds in the rice pudding for dessert made it extra good toothe great atmosphere food & service here make it one of my favorite indian lunch buffet places here in the valley!  its $999 this place is the spot for lunch! i mean come on its indian food buffet style! whats not to like about that they serve you garlic naan or plain naan also buffet (all you can eat) the have all the standard fare as well as basmati rice i always eat about a metric ton of food and when i get the bill thats right $10 starbucks costs more than that!! definitely try this place out,3.6666666666666665,3,4025 E Chandler Blvd Ste 14 Phoenix AZ 85048
Copper Kettle-Salads Balti & Taandoori Grill,the other night my girlfriends and i were starving after a book and author event that we attended at dobson high school  craving indian food we stopped into copper kettle which is located in the closest shopping center to the school  its not often that i feel invisible but the poor service we received here made me feel that way  there were only two other occupied tables when we walked in and the wait staff made me feel like i was intruding on something important  they were all standing around a table and i had to actually make eye contact to get the head nod directing us to our seats  after asking for water three times we finally got it with our entrees (not to mention that you cant order a kingfisher to wash your meal down because they dont sell alcoholic beverages)  yes they ignored all of our requests for something to drink until they could bring it with our food  the food was actually fine  we ordered three vegetarian dishes - the lentils vegetable curry and a cauliflower dish  the spice level was right but the portions were pretty small  and they charge for rice   thats one of my biggest pet peeves  has the price of basmati rice gone up so much that you have to make me feel silly for asking if its included?  i love indian/pakistani food but the poor service here was more memorable than my stomachs happiness so i dont think ill be returning if i find myself in the area again exotic warm spicey radiantly delicious everything i tasted got better and better says my wife we had the chicken tikka masala the matar paneer pea pulao (basmati rice) and a garlic & cilantro nan the portions were generous we havent had much indian (or pakistani) food before but just the past week we had some while visiting sedona and its very interesting to see the different styles of preparation  the masala at copper kettle was thicker and i dont think the sauce was spiced as much (as the place in sedona) the chicken in the masala on the other hand was spiced beautifully (fairly hot)  there was a buffet available (at dinner) but we opted for fresh preparation and although we waited a little bit for our food it was worth it the staff was very friendly and assisted us with our selection  we look forward to our next visit!,3.0,2,1050 E Lemon St Tempe AZ 85281
Maharaja Restaurant,went here for the first time while visiting a friend and i must say this place is pretty good im a fan of indian food by far and this place rocked the only gripe i had was that they had a batch of basmati rice on the buffet for a while and when i put it on the plate it was too crunchy i told them about it and thy immediately put out another pot of rice which was freshthe mango ice cream was out of this worldi like this place and would return,3.0,1,6713 Odana Rd Madison WI 53719
Saffron Flavors of India,really happy that they opened back up so i could finally try them my mother and i went for dinner on a friday night around 6 pm the establishment is divided into two areas there is a bar on one side and on the other side is the dining area there were a few tables occupied but not busy yet two very cheerful servers greeted us and after being seated asked if we had any questionseverything on the menu is ala cart so it can be pricey they brought us a basket of papadum and couple of chutneys the green chutney was my favorite while the red was a little too sour for my taste we started off with two mango lassis and paneer pakora my go-to drink at any indian restaurant is mango lassi i can usually down 2-4 of them during the course of a good meal these did not disappoint; nice and creamy with just the right amount of sweetness and perfectly smooth the paneer pakora was huge not really that used to appetizers at an indian restaurant being that big we were going to get full before the meal came the pakora was crispy and brown and we also spread the chutneys that came with the papadum on them the paneer has a bit of a nutty flavor and is sort of the consistency of very firm tofufor entrees we ordered butter chicken tandoori chicken and kadai ghosht the butter chicken was good i got it at spicy level 5 was not to enthused about moms tandoori chicken it came out all sizzling and hot on the plate but the piece i had was flavorful but dry mom said i must have picked the only dry piece on the plate since hers were pretty juicy i think my favorite dish was the kadai ghosht it is a lamb curry with onions garlic and ginger it was very tender and succulent and the flavor was out of this world we also had panner naan (good) and garlic naan (very garlicky so very good) as well as they served us a small dish of basmati rice to share between usnow as far as the service goes its the type of service i expected i dont think i have ever been to an indian restaurant were the servers are snappy they are not bad but if you are expecting to be in and out the you are out of luck they were very cheerful and quite helpful our server was a bit too eager to clear our plates away (even when we hadnt finished yet) i was a bit alarmed to hear a server recommend to a family a vindaloo when they asked what was a good dish that was not spicy but considering they go on a 1 to 10 spice level for every dish i suppose that was okay? after hiking at mount charleston four of us stopped here to try their lunch buffet  one of our group has been here before and recommended it  it was a good recommendation!the buffet is small but is in the size range of others  at $1199 its price is ok  not the cheapest not the most expensive  the restaurant is attractive with comfortable seating  there is a separate section through which you enter where the bar is located  the buffet is in an adjoining area out of view from the dining roomthere was a selection of salad yogurt chutney and desserts at the beginning of the buffet  after the initial bar there were several chafing dishes with various foods  i tried the chicken tikka masala a curry chicken dal makhani onion pakora and some fried chicken balls--the name of which i cant remember  accompanying this was basmati rice  for the most part the dishes were good and flavorful  the dal was bland  it could have used some seasoning  the chicken balls were tasty and different  i should have gotten some chutney for that and the onion pakora but i failed to do so  next time  one of our group noted that the chicken tandoori was dry  i didnt try this but noted this for future reference  i made a second trip to the buffet to get something sweet to offset my disposition  i got one gulab jamun and it was very good  it was quite soft and it was not overly sweet  a very nice ending to lunchservice was average  we were there when the restaurant opened and it soon got busy but there were a couple of people working the small room  when i went to get my gulab my dirty plate was not removed  other than this things went okif im in the area id certainly stop again  it is in the middle tier of indian buffets ive tried  since its the closest place to where i live ill be back  i wouldnt recommend coming from the other side of town for the buffet when there are other places just as good or better in the unlv area,3.5,2,4450 N Tenaya Way Ste 115 Northwest Las Vegas NV 89129
